step,actual_price,forecast_price,residual_error,abs_error,timestamp
4153,37.42,35.8229,-1.5971,1.5971,2025-06-30 01:00:00
4154,38.15,36.9369,-1.2131,1.2131,2025-06-30 02:00:00
4155,29.82,28.9207,-0.8993,0.8993,2025-06-30 03:00:00
4156,28.2,29.603,1.403,1.403,2025-06-30 04:00:00
4157,30.62,34.4655,3.8455,3.8455,2025-06-30 05:00:00
4158,24.95,28.0811,3.1311,3.1311,2025-06-30 06:00:00
4159,27.7,29.34,1.64,1.64,2025-06-30 07:00:00
4160,29.35,26.5209,-2.8291,2.8291,2025-06-30 08:00:00
4161,24.44,21.6202,-2.8198,2.8198,2025-06-30 09:00:00
4162,28.15,29.9831,1.8331,1.8331,2025-06-30 10:00:00
4163,25.15,22.2863,-2.8637,2.8637,2025-06-30 11:00:00
4164,31.99,31.9261,-0.0639,0.0639,2025-06-30 12:00:00
4165,33.01,34.2704,1.2604,1.2604,2025-06-30 13:00:00
4166,36.29,33.946,-2.344,2.344,2025-06-30 14:00:00
4167,36.08,34.0193,-2.0607,2.0607,2025-06-30 15:00:00
4168,35.95,36.2147,0.2647,0.2647,2025-06-30 16:00:00
4169,43.43,45.1891,1.7591,1.7591,2025-06-30 17:00:00
4170,38.61,41.7638,3.1538,3.1538,2025-06-30 18:00:00
4171,43.97,45.9876,2.0176,2.0176,2025-06-30 19:00:00
4172,47.46,48.1441,0.6841,0.6841,2025-06-30 20:00:00
4173,45.24,43.8745,-1.3655,1.3655,2025-06-30 21:00:00
4174,48.63,46.4527,-2.1773,2.1773,2025-06-30 22:00:00
4175,44.74,43.9628,-0.7772,0.7772,2025-06-30 23:00:00
4176,38.57,40.0948,1.5248,1.5248,2025-07-01 00:00:00
4177,37.86,39.2016,1.3416,1.3416,2025-07-01 01:00:00
4178,35.09,30.3402,-4.7498,4.7498,2025-07-01 02:00:00
4179,28.66,27.1958,-1.4642,1.4642,2025-07-01 03:00:00
4180,27.86,31.3713,3.5113,3.5113,2025-07-01 04:00:00
4181,26.73,27.428,0.698,0.698,2025-07-01 05:00:00
4182,21.46,18.4175,-3.0425,3.0425,2025-07-01 06:00:00
4183,25.67,32.0596,6.3896,6.3896,2025-07-01 07:00:00
4184,24.58,25.0076,0.4276,0.4276,2025-07-01 08:00:00
4185,21.37,22.8308,1.4608,1.4608,2025-07-01 09:00:00
4186,27.56,29.0588,1.4988,1.4988,2025-07-01 10:00:00
4187,29.93,29.511,-0.419,0.419,2025-07-01 11:00:00
4188,30.77,29.4511,-1.3189,1.3189,2025-07-01 12:00:00
4189,31.81,37.6142,5.8042,5.8042,2025-07-01 13:00:00
4190,36.69,39.698,3.008,3.008,2025-07-01 14:00:00
4191,39.5,42.0548,2.5548,2.5548,2025-07-01 15:00:00
4192,40.98,42.9207,1.9407,1.9407,2025-07-01 16:00:00
4193,40.22,38.2117,-2.0083,2.0083,2025-07-01 17:00:00
4194,44.56,48.2538,3.6938,3.6938,2025-07-01 18:00:00
4195,47.85,46.2422,-1.6078,1.6078,2025-07-01 19:00:00
4196,43.71,44.9182,1.2082,1.2082,2025-07-01 20:00:00
4197,50.11,46.5115,-3.5985,3.5985,2025-07-01 21:00:00
4198,42.55,37.9479,-4.6021,4.6021,2025-07-01 22:00:00
4199,42.36,43.6557,1.2957,1.2957,2025-07-01 23:00:00
4200,38.63,37.1073,-1.5227,1.5227,2025-07-02 00:00:00
4201,38.46,33.9871,-4.4729,4.4729,2025-07-02 01:00:00
4202,30.95,32.8015,1.8515,1.8515,2025-07-02 02:00:00
4203,31.36,37.1602,5.8002,5.8002,2025-07-02 03:00:00
4204,27.58,31.5539,3.9739,3.9739,2025-07-02 04:00:00
4205,28.58,28.4367,-0.1433,0.1433,2025-07-02 05:00:00
4206,29.14,29.6621,0.5221,0.5221,2025-07-02 06:00:00
4207,27.27,29.9893,2.7193,2.7193,2025-07-02 07:00:00
4208,19.38,22.6853,3.3053,3.3053,2025-07-02 08:00:00
4209,30.76,30.4012,-0.3588,0.3588,2025-07-02 09:00:00
4210,27.39,27.9754,0.5854,0.5854,2025-07-02 10:00:00
4211,26.3,27.5515,1.2515,1.2515,2025-07-02 11:00:00
4212,30.7,32.5847,1.8847,1.8847,2025-07-02 12:00:00
4213,33.16,33.3273,0.1673,0.1673,2025-07-02 13:00:00
4214,33.64,33.8398,0.1998,0.1998,2025-07-02 14:00:00
4215,38.39,42.3396,3.9496,3.9496,2025-07-02 15:00:00
4216,38.79,42.3138,3.5238,3.5238,2025-07-02 16:00:00
4217,41.37,43.0635,1.6935,1.6935,2025-07-02 17:00:00
4218,42.25,47.0478,4.7978,4.7978,2025-07-02 18:00:00
4219,41.39,40.9239,-0.4661,0.4661,2025-07-02 19:00:00
4220,45.67,50.2274,4.5574,4.5574,2025-07-02 20:00:00
4221,46.43,48.2863,1.8563,1.8563,2025-07-02 21:00:00
4222,45.26,53.9376,8.6776,8.6776,2025-07-02 22:00:00
4223,144.7,142.2188,-2.4812,2.4812,2025-07-02 23:00:00
4224,41.22,39.9966,-1.2234,1.2234,2025-07-03 00:00:00
4225,36.67,38.217,1.547,1.547,2025-07-03 01:00:00
4226,37.51,39.0031,1.4931,1.4931,2025-07-03 02:00:00
4227,29.43,34.8053,5.3753,5.3753,2025-07-03 03:00:00
4228,28.16,26.9891,-1.1709,1.1709,2025-07-03 04:00:00
4229,25.93,28.6923,2.7623,2.7623,2025-07-03 05:00:00
4230,29.45,32.8562,3.4062,3.4062,2025-07-03 06:00:00
4231,28.11,30.3716,2.2616,2.2616,2025-07-03 07:00:00
4232,26.63,24.7275,-1.9025,1.9025,2025-07-03 08:00:00
4233,28.43,32.4494,4.0194,4.0194,2025-07-03 09:00:00
4234,24.55,28.1233,3.5733,3.5733,2025-07-03 10:00:00
4235,29.21,31.209,1.999,1.999,2025-07-03 11:00:00
4236,30.1,31.1109,1.0109,1.0109,2025-07-03 12:00:00
4237,34.94,36.0053,1.0653,1.0653,2025-07-03 13:00:00
4238,35.12,35.4232,0.3032,0.3032,2025-07-03 14:00:00
4239,141.08,143.182,2.102,2.102,2025-07-03 15:00:00
4240,41.77,42.3478,0.5778,0.5778,2025-07-03 16:00:00
4241,44.67,43.0487,-1.6213,1.6213,2025-07-03 17:00:00
4242,42.4,40.2785,-2.1215,2.1215,2025-07-03 18:00:00
4243,44.92,43.5399,-1.3801,1.3801,2025-07-03 19:00:00
4244,109.68,110.7353,1.0553,1.0553,2025-07-03 20:00:00
4245,38.83,39.2626,0.4326,0.4326,2025-07-03 21:00:00
4246,44.57,45.6084,1.0384,1.0384,2025-07-03 22:00:00
4247,44.01,45.762,1.752,1.752,2025-07-03 23:00:00
4248,41.17,40.1017,-1.0683,1.0683,2025-07-04 00:00:00
4249,33.23,37.3942,4.1642,4.1642,2025-07-04 01:00:00
4250,34.64,34.4707,-0.1693,0.1693,2025-07-04 02:00:00
4251,27.38,26.7964,-0.5836,0.5836,2025-07-04 03:00:00
4252,33.94,35.646,1.706,1.706,2025-07-04 04:00:00
4253,70.29,66.1987,-4.0913,4.0913,2025-07-04 05:00:00
4254,29.99,28.5137,-1.4763,1.4763,2025-07-04 06:00:00
4255,28.22,31.1727,2.9527,2.9527,2025-07-04 07:00:00
4256,23.26,19.4164,-3.8436,3.8436,2025-07-04 08:00:00
4257,23.02,26.3139,3.2939,3.2939,2025-07-04 09:00:00
4258,27.73,32.0078,4.2778,4.2778,2025-07-04 10:00:00
4259,26.33,25.9064,-0.4236,0.4236,2025-07-04 11:00:00
4260,30.77,31.9995,1.2295,1.2295,2025-07-04 12:00:00
4261,31.72,35.0177,3.2977,3.2977,2025-07-04 13:00:00
4262,31.06,30.393,-0.667,0.667,2025-07-04 14:00:00
4263,32.53,35.1994,2.6694,2.6694,2025-07-04 15:00:00
4264,41.08,39.9021,-1.1779,1.1779,2025-07-04 16:00:00
4265,41.18,40.486,-0.694,0.694,2025-07-04 17:00:00
4266,42.79,41.2917,-1.4983,1.4983,2025-07-04 18:00:00
4267,46.91,48.2666,1.3566,1.3566,2025-07-04 19:00:00
4268,48.45,51.8449,3.3949,3.3949,2025-07-04 20:00:00
4269,23.41,23.4497,0.0397,0.0397,2025-07-04 21:00:00
4270,43.32,40.6419,-2.6781,2.6781,2025-07-04 22:00:00
4271,43.84,41.6332,-2.2068,2.2068,2025-07-04 23:00:00
4272,33.23,34.7165,1.4865,1.4865,2025-07-05 00:00:00
4273,34.76,39.8703,5.1103,5.1103,2025-07-05 01:00:00
4274,33.0,34.4843,1.4843,1.4843,2025-07-05 02:00:00
4275,30.73,30.2628,-0.4672,0.4672,2025-07-05 03:00:00
4276,21.78,24.1955,2.4155,2.4155,2025-07-05 04:00:00
4277,22.64,22.5413,-0.0987,0.0987,2025-07-05 05:00:00
4278,20.76,20.3143,-0.4457,0.4457,2025-07-05 06:00:00
4279,22.21,20.3139,-1.8961,1.8961,2025-07-05 07:00:00
4280,22.82,26.8411,4.0211,4.0211,2025-07-05 08:00:00
4281,25.7,19.852,-5.848,5.848,2025-07-05 09:00:00
4282,21.72,24.2146,2.4946,2.4946,2025-07-05 10:00:00
4283,23.3,22.6406,-0.6594,0.6594,2025-07-05 11:00:00
4284,29.49,28.9641,-0.5259,0.5259,2025-07-05 12:00:00
4285,29.77,34.5008,4.7308,4.7308,2025-07-05 13:00:00
4286,34.79,33.5047,-1.2853,1.2853,2025-07-05 14:00:00
4287,34.93,33.7298,-1.2002,1.2002,2025-07-05 15:00:00
4288,33.73,33.904,0.174,0.174,2025-07-05 16:00:00
4289,35.36,36.8946,1.5346,1.5346,2025-07-05 17:00:00
4290,36.4,35.7954,-0.6046,0.6046,2025-07-05 18:00:00
4291,42.93,39.4954,-3.4346,3.4346,2025-07-05 19:00:00
4292,44.59,42.9258,-1.6642,1.6642,2025-07-05 20:00:00
4293,45.9,49.6033,3.7033,3.7033,2025-07-05 21:00:00
4294,42.39,43.0769,0.6869,0.6869,2025-07-05 22:00:00
4295,41.6,43.2277,1.6277,1.6277,2025-07-05 23:00:00
4296,35.27,35.1164,-0.1536,0.1536,2025-07-06 00:00:00
4297,31.42,30.2713,-1.1487,1.1487,2025-07-06 01:00:00
4298,33.85,38.5439,4.6939,4.6939,2025-07-06 02:00:00
4299,30.18,30.2095,0.0295,0.0295,2025-07-06 03:00:00
4300,26.99,26.3816,-0.6084,0.6084,2025-07-06 04:00:00
4301,25.62,28.8604,3.2404,3.2404,2025-07-06 05:00:00
4302,23.87,22.5641,-1.3059,1.3059,2025-07-06 06:00:00
4303,25.27,24.2832,-0.9868,0.9868,2025-07-06 07:00:00
4304,24.96,25.4856,0.5256,0.5256,2025-07-06 08:00:00
4305,23.42,23.9207,0.5007,0.5007,2025-07-06 09:00:00
4306,25.18,26.329,1.149,1.149,2025-07-06 10:00:00
4307,25.94,31.6692,5.7292,5.7292,2025-07-06 11:00:00
4308,25.57,26.9106,1.3406,1.3406,2025-07-06 12:00:00
4309,31.02,25.5749,-5.4451,5.4451,2025-07-06 13:00:00
4310,28.24,29.5557,1.3157,1.3157,2025-07-06 14:00:00
4311,36.94,37.5347,0.5947,0.5947,2025-07-06 15:00:00
4312,33.73,34.3386,0.6086,0.6086,2025-07-06 16:00:00
4313,39.51,40.6249,1.1149,1.1149,2025-07-06 17:00:00
4314,38.27,38.6983,0.4283,0.4283,2025-07-06 18:00:00
4315,42.76,43.1285,0.3685,0.3685,2025-07-06 19:00:00
4316,41.64,43.6726,2.0326,2.0326,2025-07-06 20:00:00
4317,37.39,36.5348,-0.8552,0.8552,2025-07-06 21:00:00
4318,41.43,39.5608,-1.8692,1.8692,2025-07-06 22:00:00
4319,37.35,45.4095,8.0595,8.0595,2025-07-06 23:00:00
4320,43.03,41.7404,-1.2896,1.2896,2025-07-07 00:00:00
4321,38.42,39.1704,0.7504,0.7504,2025-07-07 01:00:00
4322,36.81,33.5708,-3.2392,3.2392,2025-07-07 02:00:00
4323,30.84,31.6312,0.7912,0.7912,2025-07-07 03:00:00
4324,29.35,27.5169,-1.8331,1.8331,2025-07-07 04:00:00
4325,27.61,27.0038,-0.6062,0.6062,2025-07-07 05:00:00
4326,29.31,32.4227,3.1127,3.1127,2025-07-07 06:00:00
4327,30.36,32.04,1.68,1.68,2025-07-07 07:00:00
4328,23.81,25.731,1.921,1.921,2025-07-07 08:00:00
4329,28.86,24.932,-3.928,3.928,2025-07-07 09:00:00
4330,21.74,26.8322,5.0922,5.0922,2025-07-07 10:00:00
4331,25.77,23.2903,-2.4797,2.4797,2025-07-07 11:00:00
4332,28.43,32.7514,4.3214,4.3214,2025-07-07 12:00:00
4333,29.85,32.9039,3.0539,3.0539,2025-07-07 13:00:00
4334,31.86,33.8033,1.9433,1.9433,2025-07-07 14:00:00
4335,39.44,37.8025,-1.6375,1.6375,2025-07-07 15:00:00
4336,40.29,41.169,0.879,0.879,2025-07-07 16:00:00
4337,43.84,43.1627,-0.6773,0.6773,2025-07-07 17:00:00
4338,46.21,46.7826,0.5726,0.5726,2025-07-07 18:00:00
4339,46.15,46.0253,-0.1247,0.1247,2025-07-07 19:00:00
4340,47.47,42.8735,-4.5965,4.5965,2025-07-07 20:00:00
4341,45.31,48.6145,3.3045,3.3045,2025-07-07 21:00:00
4342,41.52,41.8172,0.2972,0.2972,2025-07-07 22:00:00
4343,45.54,44.828,-0.712,0.712,2025-07-07 23:00:00
4344,39.45,38.5492,-0.9008,0.9008,2025-07-08 00:00:00
4345,129.82,131.2161,1.3961,1.3961,2025-07-08 01:00:00
4346,35.48,33.7456,-1.7344,1.7344,2025-07-08 02:00:00
4347,31.06,25.9221,-5.1379,5.1379,2025-07-08 03:00:00
4348,29.88,31.3978,1.5178,1.5178,2025-07-08 04:00:00
4349,29.71,31.5078,1.7978,1.7978,2025-07-08 05:00:00
4350,28.14,28.1409,0.0009,0.0009,2025-07-08 06:00:00
4351,24.02,21.6502,-2.3698,2.3698,2025-07-08 07:00:00
4352,24.71,25.4323,0.7223,0.7223,2025-07-08 08:00:00
4353,28.95,25.7887,-3.1613,3.1613,2025-07-08 09:00:00
4354,28.51,26.4419,-2.0681,2.0681,2025-07-08 10:00:00
4355,34.04,32.6633,-1.3767,1.3767,2025-07-08 11:00:00
4356,33.88,36.4898,2.6098,2.6098,2025-07-08 12:00:00
4357,36.2,35.7935,-0.4065,0.4065,2025-07-08 13:00:00
4358,32.46,31.8403,-0.6197,0.6197,2025-07-08 14:00:00
4359,40.42,45.8067,5.3867,5.3867,2025-07-08 15:00:00
4360,40.79,42.1712,1.3812,1.3812,2025-07-08 16:00:00
4361,41.62,42.9675,1.3475,1.3475,2025-07-08 17:00:00
4362,45.01,44.5857,-0.4243,0.4243,2025-07-08 18:00:00
4363,47.95,46.9591,-0.9909,0.9909,2025-07-08 19:00:00
4364,47.18,42.214,-4.966,4.966,2025-07-08 20:00:00
4365,43.39,46.3119,2.9219,2.9219,2025-07-08 21:00:00
4366,138.94,140.5608,1.6208,1.6208,2025-07-08 22:00:00
4367,41.4,41.4521,0.0521,0.0521,2025-07-08 23:00:00
4368,41.57,41.7269,0.1569,0.1569,2025-07-09 00:00:00
4369,37.86,40.2004,2.3404,2.3404,2025-07-09 01:00:00
4370,35.48,32.0932,-3.3868,3.3868,2025-07-09 02:00:00
4371,35.36,34.3853,-0.9747,0.9747,2025-07-09 03:00:00
4372,28.43,26.0892,-2.3408,2.3408,2025-07-09 04:00:00
4373,131.93,136.8588,4.9288,4.9288,2025-07-09 05:00:00
4374,22.81,25.4991,2.6891,2.6891,2025-07-09 06:00:00
4375,24.87,19.8633,-5.0067,5.0067,2025-07-09 07:00:00
4376,26.95,23.6656,-3.2844,3.2844,2025-07-09 08:00:00
4377,27.83,27.9991,0.1691,0.1691,2025-07-09 09:00:00
4378,27.12,26.4389,-0.6811,0.6811,2025-07-09 10:00:00
4379,28.81,25.999,-2.811,2.811,2025-07-09 11:00:00
4380,32.05,37.4119,5.3619,5.3619,2025-07-09 12:00:00
4381,32.86,34.1413,1.2813,1.2813,2025-07-09 13:00:00
4382,39.51,41.197,1.687,1.687,2025-07-09 14:00:00
4383,40.71,39.48,-1.23,1.23,2025-07-09 15:00:00
4384,43.21,45.5157,2.3057,2.3057,2025-07-09 16:00:00
4385,40.68,40.2289,-0.4511,0.4511,2025-07-09 17:00:00
4386,44.49,44.2816,-0.2084,0.2084,2025-07-09 18:00:00
4387,44.94,46.9675,2.0275,2.0275,2025-07-09 19:00:00
4388,43.51,39.9375,-3.5725,3.5725,2025-07-09 20:00:00
4389,46.59,51.0826,4.4926,4.4926,2025-07-09 21:00:00
4390,43.34,44.296,0.956,0.956,2025-07-09 22:00:00
4391,44.74,48.4424,3.7024,3.7024,2025-07-09 23:00:00
4392,38.45,36.2615,-2.1885,2.1885,2025-07-10 00:00:00
4393,43.02,41.2121,-1.8079,1.8079,2025-07-10 01:00:00
4394,33.89,31.4852,-2.4048,2.4048,2025-07-10 02:00:00
4395,34.09,35.2157,1.1257,1.1257,2025-07-10 03:00:00
4396,33.11,33.775,0.665,0.665,2025-07-10 04:00:00
4397,27.63,26.969,-0.661,0.661,2025-07-10 05:00:00
4398,29.6,27.5648,-2.0352,2.0352,2025-07-10 06:00:00
4399,1.82,0.0,-1.82,1.82,2025-07-10 07:00:00
4400,29.76,30.1388,0.3788,0.3788,2025-07-10 08:00:00
4401,26.51,25.846,-0.664,0.664,2025-07-10 09:00:00
4402,25.98,24.766,-1.214,1.214,2025-07-10 10:00:00
4403,28.31,32.6777,4.3677,4.3677,2025-07-10 11:00:00
4404,33.15,33.4442,0.2942,0.2942,2025-07-10 12:00:00
4405,32.08,35.7551,3.6751,3.6751,2025-07-10 13:00:00
4406,34.26,33.4269,-0.8331,0.8331,2025-07-10 14:00:00
4407,38.16,39.2719,1.1119,1.1119,2025-07-10 15:00:00
4408,38.19,38.5513,0.3613,0.3613,2025-07-10 16:00:00
4409,47.75,44.0059,-3.7441,3.7441,2025-07-10 17:00:00
4410,43.37,47.4408,4.0708,4.0708,2025-07-10 18:00:00
4411,47.87,48.0321,0.1621,0.1621,2025-07-10 19:00:00
4412,46.65,49.016,2.366,2.366,2025-07-10 20:00:00
4413,43.33,41.9499,-1.3801,1.3801,2025-07-10 21:00:00
4414,44.77,44.8579,0.0879,0.0879,2025-07-10 22:00:00
4415,45.16,43.4929,-1.6671,1.6671,2025-07-10 23:00:00
4416,40.76,44.35,3.59,3.59,2025-07-11 00:00:00
4417,41.8,43.0785,1.2785,1.2785,2025-07-11 01:00:00
4418,38.78,40.1976,1.4176,1.4176,2025-07-11 02:00:00
4419,35.94,39.8355,3.8955,3.8955,2025-07-11 03:00:00
4420,30.08,33.4709,3.3909,3.3909,2025-07-11 04:00:00
4421,74.11,76.5234,2.4134,2.4134,2025-07-11 05:00:00
4422,26.04,22.9857,-3.0543,3.0543,2025-07-11 06:00:00
4423,89.42,88.1808,-1.2392,1.2392,2025-07-11 07:00:00
4424,27.6,25.5903,-2.0097,2.0097,2025-07-11 08:00:00
4425,21.14,23.4588,2.3188,2.3188,2025-07-11 09:00:00
4426,27.55,28.4766,0.9266,0.9266,2025-07-11 10:00:00
4427,29.55,26.5737,-2.9763,2.9763,2025-07-11 11:00:00
4428,30.54,30.5681,0.0281,0.0281,2025-07-11 12:00:00
4429,36.87,33.6347,-3.2353,3.2353,2025-07-11 13:00:00
4430,102.14,102.5071,0.3671,0.3671,2025-07-11 14:00:00
4431,42.09,38.4516,-3.6384,3.6384,2025-07-11 15:00:00
4432,40.69,42.5121,1.8221,1.8221,2025-07-11 16:00:00
4433,45.65,47.0949,1.4449,1.4449,2025-07-11 17:00:00
4434,48.98,54.2499,5.2699,5.2699,2025-07-11 18:00:00
4435,49.17,51.7897,2.6197,2.6197,2025-07-11 19:00:00
4436,43.5,42.9427,-0.5573,0.5573,2025-07-11 20:00:00
4437,108.44,110.9852,2.5452,2.5452,2025-07-11 21:00:00
4438,44.03,41.0358,-2.9942,2.9942,2025-07-11 22:00:00
4439,44.52,42.6138,-1.9062,1.9062,2025-07-11 23:00:00
4440,39.05,40.3829,1.3329,1.3329,2025-07-12 00:00:00
4441,32.82,27.9244,-4.8956,4.8956,2025-07-12 01:00:00
4442,32.5,32.9071,0.4071,0.4071,2025-07-12 02:00:00
4443,24.69,22.6393,-2.0507,2.0507,2025-07-12 03:00:00
4444,30.94,31.6933,0.7533,0.7533,2025-07-12 04:00:00
4445,23.98,21.7857,-2.1943,2.1943,2025-07-12 05:00:00
4446,23.81,25.3706,1.5606,1.5606,2025-07-12 06:00:00
4447,21.9,22.4483,0.5483,0.5483,2025-07-12 07:00:00
4448,25.2,29.2009,4.0009,4.0009,2025-07-12 08:00:00
4449,15.58,16.0968,0.5168,0.5168,2025-07-12 09:00:00
4450,23.63,22.2084,-1.4216,1.4216,2025-07-12 10:00:00
4451,25.0,24.8828,-0.1172,0.1172,2025-07-12 11:00:00
4452,26.2,23.3394,-2.8606,2.8606,2025-07-12 12:00:00
4453,34.06,35.5753,1.5153,1.5153,2025-07-12 13:00:00
4454,30.11,32.0846,1.9746,1.9746,2025-07-12 14:00:00
4455,36.85,43.523,6.673,6.673,2025-07-12 15:00:00
4456,38.22,37.1654,-1.0546,1.0546,2025-07-12 16:00:00
4457,42.56,42.3905,-0.1695,0.1695,2025-07-12 17:00:00
4458,39.32,38.3806,-0.9394,0.9394,2025-07-12 18:00:00
4459,40.16,41.1903,1.0303,1.0303,2025-07-12 19:00:00
4460,45.07,46.5242,1.4542,1.4542,2025-07-12 20:00:00
4461,43.05,43.4166,0.3666,0.3666,2025-07-12 21:00:00
4462,37.13,40.3458,3.2158,3.2158,2025-07-12 22:00:00
4463,38.05,37.0076,-1.0424,1.0424,2025-07-12 23:00:00
4464,38.4,41.3654,2.9654,2.9654,2025-07-13 00:00:00
4465,37.11,38.9562,1.8462,1.8462,2025-07-13 01:00:00
4466,30.73,31.1999,0.4699,0.4699,2025-07-13 02:00:00
4467,22.56,22.2727,-0.2873,0.2873,2025-07-13 03:00:00
4468,28.74,35.3067,6.5667,6.5667,2025-07-13 04:00:00
4469,22.31,20.7675,-1.5425,1.5425,2025-07-13 05:00:00
4470,18.73,19.9748,1.2448,1.2448,2025-07-13 06:00:00
4471,15.69,14.3145,-1.3755,1.3755,2025-07-13 07:00:00
4472,24.47,29.4341,4.9641,4.9641,2025-07-13 08:00:00
4473,23.09,25.8071,2.7171,2.7171,2025-07-13 09:00:00
4474,89.82,88.6241,-1.1959,1.1959,2025-07-13 10:00:00
4475,28.83,30.6115,1.7815,1.7815,2025-07-13 11:00:00
4476,29.03,30.1742,1.1442,1.1442,2025-07-13 12:00:00
4477,33.88,33.0884,-0.7916,0.7916,2025-07-13 13:00:00
4478,28.95,31.3454,2.3954,2.3954,2025-07-13 14:00:00
4479,34.93,36.4033,1.4733,1.4733,2025-07-13 15:00:00
4480,33.39,34.4292,1.0392,1.0392,2025-07-13 16:00:00
4481,38.93,39.3252,0.3952,0.3952,2025-07-13 17:00:00
4482,40.47,42.0476,1.5776,1.5776,2025-07-13 18:00:00
4483,43.66,44.7335,1.0735,1.0735,2025-07-13 19:00:00
4484,42.55,43.1977,0.6477,0.6477,2025-07-13 20:00:00
4485,43.65,42.5475,-1.1025,1.1025,2025-07-13 21:00:00
4486,42.85,47.5844,4.7344,4.7344,2025-07-13 22:00:00
4487,44.89,42.764,-2.126,2.126,2025-07-13 23:00:00
4488,40.74,42.3091,1.5691,1.5691,2025-07-14 00:00:00
4489,36.77,36.4694,-0.3006,0.3006,2025-07-14 01:00:00
4490,37.15,42.0489,4.8989,4.8989,2025-07-14 02:00:00
4491,31.94,30.1813,-1.7587,1.7587,2025-07-14 03:00:00
4492,35.24,33.9018,-1.3382,1.3382,2025-07-14 04:00:00
4493,28.75,26.8255,-1.9245,1.9245,2025-07-14 05:00:00
4494,26.46,27.7687,1.3087,1.3087,2025-07-14 06:00:00
4495,25.69,22.7574,-2.9326,2.9326,2025-07-14 07:00:00
4496,28.33,27.6337,-0.6963,0.6963,2025-07-14 08:00:00
4497,26.48,21.5991,-4.8809,4.8809,2025-07-14 09:00:00
4498,26.27,27.3711,1.1011,1.1011,2025-07-14 10:00:00
4499,116.45,115.6995,-0.7505,0.7505,2025-07-14 11:00:00
4500,29.39,26.1699,-3.2201,3.2201,2025-07-14 12:00:00
4501,34.03,37.244,3.214,3.214,2025-07-14 13:00:00
4502,38.16,35.3908,-2.7692,2.7692,2025-07-14 14:00:00
4503,35.04,37.5324,2.4924,2.4924,2025-07-14 15:00:00
4504,42.73,41.4774,-1.2526,1.2526,2025-07-14 16:00:00
4505,40.97,45.4739,4.5039,4.5039,2025-07-14 17:00:00
4506,47.25,49.6239,2.3739,2.3739,2025-07-14 18:00:00
4507,43.78,41.7599,-2.0201,2.0201,2025-07-14 19:00:00
4508,48.26,46.4673,-1.7927,1.7927,2025-07-14 20:00:00
4509,48.96,50.9738,2.0138,2.0138,2025-07-14 21:00:00
4510,47.35,47.1941,-0.1559,0.1559,2025-07-14 22:00:00
4511,44.23,44.3066,0.0766,0.0766,2025-07-14 23:00:00
4512,41.05,44.7306,3.6806,3.6806,2025-07-15 00:00:00
4513,37.78,36.4083,-1.3717,1.3717,2025-07-15 01:00:00
4514,40.31,41.0382,0.7282,0.7282,2025-07-15 02:00:00
4515,32.29,35.1766,2.8866,2.8866,2025-07-15 03:00:00
4516,29.04,31.5628,2.5228,2.5228,2025-07-15 04:00:00
4517,31.22,31.321,0.101,0.101,2025-07-15 05:00:00
4518,25.98,25.7577,-0.2223,0.2223,2025-07-15 06:00:00
4519,24.6,20.753,-3.847,3.847,2025-07-15 07:00:00
4520,23.02,20.8794,-2.1406,2.1406,2025-07-15 08:00:00
4521,25.77,27.0659,1.2959,1.2959,2025-07-15 09:00:00
4522,27.76,27.9153,0.1553,0.1553,2025-07-15 10:00:00
4523,30.17,30.8573,0.6873,0.6873,2025-07-15 11:00:00
4524,34.01,37.1081,3.0981,3.0981,2025-07-15 12:00:00
4525,35.36,32.8917,-2.4683,2.4683,2025-07-15 13:00:00
4526,36.15,36.0595,-0.0905,0.0905,2025-07-15 14:00:00
4527,38.72,39.6918,0.9718,0.9718,2025-07-15 15:00:00
4528,42.91,41.6496,-1.2604,1.2604,2025-07-15 16:00:00
4529,46.88,50.9587,4.0787,4.0787,2025-07-15 17:00:00
4530,45.61,48.3815,2.7715,2.7715,2025-07-15 18:00:00
4531,45.12,46.3453,1.2253,1.2253,2025-07-15 19:00:00
4532,44.15,49.1356,4.9856,4.9856,2025-07-15 20:00:00
4533,42.68,39.4328,-3.2472,3.2472,2025-07-15 21:00:00
4534,46.96,47.4407,0.4807,0.4807,2025-07-15 22:00:00
4535,45.15,46.5658,1.4158,1.4158,2025-07-15 23:00:00
4536,43.17,41.3836,-1.7864,1.7864,2025-07-16 00:00:00
4537,39.0,40.2518,1.2518,1.2518,2025-07-16 01:00:00
4538,80.2,77.9335,-2.2665,2.2665,2025-07-16 02:00:00
4539,32.93,35.1564,2.2264,2.2264,2025-07-16 03:00:00
4540,34.12,37.2646,3.1446,3.1446,2025-07-16 04:00:00
4541,29.56,30.7408,1.1808,1.1808,2025-07-16 05:00:00
4542,26.55,22.418,-4.132,4.132,2025-07-16 06:00:00
4543,28.55,26.633,-1.917,1.917,2025-07-16 07:00:00
4544,27.75,29.6618,1.9118,1.9118,2025-07-16 08:00:00
4545,79.13,79.683,0.553,0.553,2025-07-16 09:00:00
4546,28.27,22.035,-6.235,6.235,2025-07-16 10:00:00
4547,29.57,33.1771,3.6071,3.6071,2025-07-16 11:00:00
4548,37.7,38.5416,0.8416,0.8416,2025-07-16 12:00:00
4549,37.1,35.5523,-1.5477,1.5477,2025-07-16 13:00:00
4550,38.54,41.5274,2.9874,2.9874,2025-07-16 14:00:00
