timestamp,actual_price,forecast_price,residual_usd,residual_usd_per_mwh,absolute_error_usd,absolute_error_usd_per_mwh,hour_of_day,hour
2025-08-03 16:00:00+00:00,40.7,37.6,-3.1,-3.1,3.1,3.1,16,16
2025-08-03 17:00:00+00:00,40.15,41.7,1.55,1.55,1.55,1.55,17,17
2025-08-03 18:00:00+00:00,40.89,42.36,1.47,1.47,1.47,1.47,18,18
2025-08-03 19:00:00+00:00,44.03,45.22,1.19,1.19,1.19,1.19,19,19
2025-08-03 20:00:00+00:00,44.74,44.0,-0.74,-0.74,0.74,0.74,20,20
2025-08-03 21:00:00+00:00,51.35,53.92,2.57,2.57,2.57,2.57,21,21
2025-08-03 22:00:00+00:00,42.6,39.2,-3.4,-3.4,3.4,3.4,22,22
2025-08-03 23:00:00+00:00,38.65,38.99,0.34,0.34,0.34,0.34,23,23
2025-08-04 00:00:00+00:00,44.17,43.26,-0.91,-0.91,0.91,0.91,0,0
2025-08-04 01:00:00+00:00,35.89,34.7,-1.19,-1.19,1.19,1.19,1,1
2025-08-04 02:00:00+00:00,38.25,39.82,1.57,1.57,1.57,1.57,2,2
2025-08-04 03:00:00+00:00,35.94,39.13,3.19,3.19,3.19,3.19,3,3
2025-08-04 04:00:00+00:00,78.46,78.1,-0.36,-0.36,0.36,0.36,4,4
2025-08-04 05:00:00+00:00,67.51,69.96,2.45,2.45,2.45,2.45,5,5
2025-08-04 06:00:00+00:00,28.57,29.19,0.62,0.62,0.62,0.62,6,6
2025-08-04 07:00:00+00:00,28.45,26.72,-1.73,-1.73,1.73,1.73,7,7
2025-08-04 08:00:00+00:00,26.57,26.43,-0.14,-0.14,0.14,0.14,8,8
2025-08-04 09:00:00+00:00,26.01,25.76,-0.25,-0.25,0.25,0.25,9,9
2025-08-04 10:00:00+00:00,30.6,29.36,-1.24,-1.24,1.24,1.24,10,10
2025-08-04 11:00:00+00:00,28.23,29.8,1.57,1.57,1.57,1.57,11,11
2025-08-04 12:00:00+00:00,32.45,33.54,1.09,1.09,1.09,1.09,12,12
2025-08-04 13:00:00+00:00,33.41,29.93,-3.48,-3.48,3.48,3.48,13,13
2025-08-04 14:00:00+00:00,39.86,36.23,-3.63,-3.63,3.63,3.63,14,14
2025-08-04 15:00:00+00:00,45.58,47.14,1.56,1.56,1.56,1.56,15,15
2025-08-04 16:00:00+00:00,40.23,38.69,-1.54,-1.54,1.54,1.54,16,16
2025-08-04 17:00:00+00:00,40.92,42.18,1.26,1.26,1.26,1.26,17,17
2025-08-04 18:00:00+00:00,46.83,49.28,2.45,2.45,2.45,2.45,18,18
2025-08-04 19:00:00+00:00,48.18,45.5,-2.68,-2.68,2.68,2.68,19,19
2025-08-04 20:00:00+00:00,49.03,46.0,-3.03,-3.03,3.03,3.03,20,20
2025-08-04 21:00:00+00:00,47.03,51.72,4.69,4.69,4.69,4.69,21,21
2025-08-04 22:00:00+00:00,46.64,48.02,1.38,1.38,1.38,1.38,22,22
2025-08-04 23:00:00+00:00,46.47,45.92,-0.55,-0.55,0.55,0.55,23,23
2025-08-05 00:00:00+00:00,46.17,44.34,-1.83,-1.83,1.83,1.83,0,0
2025-08-05 01:00:00+00:00,36.27,35.49,-0.78,-0.78,0.78,0.78,1,1
2025-08-05 02:00:00+00:00,37.65,35.17,-2.48,-2.48,2.48,2.48,2,2
2025-08-05 03:00:00+00:00,36.51,39.22,2.71,2.71,2.71,2.71,3,3
2025-08-05 04:00:00+00:00,31.27,29.83,-1.44,-1.44,1.44,1.44,4,4
2025-08-05 05:00:00+00:00,35.83,39.06,3.23,3.23,3.23,3.23,5,5
2025-08-05 06:00:00+00:00,28.32,27.82,-0.5,-0.5,0.5,0.5,6,6
2025-08-05 07:00:00+00:00,28.81,26.7,-2.11,-2.11,2.11,2.11,7,7
2025-08-05 08:00:00+00:00,29.96,29.39,-0.57,-0.57,0.57,0.57,8,8
2025-08-05 09:00:00+00:00,27.43,21.37,-6.06,-6.06,6.06,6.06,9,9
2025-08-05 10:00:00+00:00,25.29,25.49,0.2,0.2,0.2,0.2,10,10
2025-08-05 11:00:00+00:00,30.43,30.5,0.07,0.07,0.07,0.07,11,11
2025-08-05 12:00:00+00:00,36.14,38.7,2.56,2.56,2.56,2.56,12,12
2025-08-05 13:00:00+00:00,35.14,30.92,-4.22,-4.22,4.22,4.22,13,13
2025-08-05 14:00:00+00:00,36.45,39.85,3.4,3.4,3.4,3.4,14,14
2025-08-05 15:00:00+00:00,43.47,46.02,2.55,2.55,2.55,2.55,15,15
2025-08-05 16:00:00+00:00,42.74,46.37,3.63,3.63,3.63,3.63,16,16
2025-08-05 17:00:00+00:00,44.36,44.73,0.37,0.37,0.37,0.37,17,17
2025-08-05 18:00:00+00:00,47.6,50.63,3.03,3.03,3.03,3.03,18,18
2025-08-05 19:00:00+00:00,50.15,46.97,-3.18,-3.18,3.18,3.18,19,19
2025-08-05 20:00:00+00:00,54.52,56.8,2.28,2.28,2.28,2.28,20,20
2025-08-05 21:00:00+00:00,50.3,48.87,-1.43,-1.43,1.43,1.43,21,21
2025-08-05 22:00:00+00:00,50.13,46.5,-3.63,-3.63,3.63,3.63,22,22
2025-08-05 23:00:00+00:00,44.37,42.06,-2.31,-2.31,2.31,2.31,23,23
2025-08-06 00:00:00+00:00,41.09,41.6,0.51,0.51,0.51,0.51,0,0
2025-08-06 01:00:00+00:00,41.39,39.83,-1.56,-1.56,1.56,1.56,1,1
2025-08-06 02:00:00+00:00,38.92,40.36,1.44,1.44,1.44,1.44,2,2
2025-08-06 03:00:00+00:00,33.37,29.35,-4.02,-4.02,4.02,4.02,3,3
2025-08-06 04:00:00+00:00,33.21,28.39,-4.82,-4.82,4.82,4.82,4,4
2025-08-06 05:00:00+00:00,32.58,36.51,3.93,3.93,3.93,3.93,5,5
2025-08-06 06:00:00+00:00,30.89,33.65,2.76,2.76,2.76,2.76,6,6
2025-08-06 07:00:00+00:00,30.25,28.13,-2.12,-2.12,2.12,2.12,7,7
2025-08-06 08:00:00+00:00,29.38,29.87,0.49,0.49,0.49,0.49,8,8
2025-08-06 09:00:00+00:00,5.1,8.15,3.05,3.05,3.05,3.05,9,9
2025-08-06 10:00:00+00:00,28.71,30.26,1.55,1.55,1.55,1.55,10,10
2025-08-06 11:00:00+00:00,28.58,29.45,0.87,0.87,0.87,0.87,11,11
2025-08-06 12:00:00+00:00,38.11,41.35,3.24,3.24,3.24,3.24,12,12
2025-08-06 13:00:00+00:00,36.1,34.77,-1.33,-1.33,1.33,1.33,13,13
2025-08-06 14:00:00+00:00,38.09,38.67,0.58,0.58,0.58,0.58,14,14
2025-08-06 15:00:00+00:00,38.92,39.38,0.46,0.46,0.46,0.46,15,15
2025-08-06 16:00:00+00:00,50.99,50.81,-0.18,-0.18,0.18,0.18,16,16
2025-08-06 17:00:00+00:00,43.04,42.57,-0.47,-0.47,0.47,0.47,17,17
2025-08-06 18:00:00+00:00,46.24,46.92,0.68,0.68,0.68,0.68,18,18
2025-08-06 19:00:00+00:00,49.35,49.94,0.59,0.59,0.59,0.59,19,19
2025-08-06 20:00:00+00:00,50.15,48.03,-2.12,-2.12,2.12,2.12,20,20
2025-08-06 21:00:00+00:00,50.7,53.2,2.5,2.5,2.5,2.5,21,21
2025-08-06 22:00:00+00:00,51.83,49.89,-1.94,-1.94,1.94,1.94,22,22
2025-08-06 23:00:00+00:00,46.99,46.94,-0.05,-0.05,0.05,0.05,23,23
2025-08-07 00:00:00+00:00,41.09,40.85,-0.24,-0.24,0.24,0.24,0,0
2025-08-07 01:00:00+00:00,40.68,42.08,1.4,1.4,1.4,1.4,1,1
2025-08-07 02:00:00+00:00,39.5,34.7,-4.8,-4.8,4.8,4.8,2,2
2025-08-07 03:00:00+00:00,41.31,44.04,2.73,2.73,2.73,2.73,3,3
2025-08-07 04:00:00+00:00,30.24,29.05,-1.19,-1.19,1.19,1.19,4,4
2025-08-07 05:00:00+00:00,34.67,38.22,3.55,3.55,3.55,3.55,5,5
2025-08-07 06:00:00+00:00,30.52,29.82,-0.7,-0.7,0.7,0.7,6,6
2025-08-07 07:00:00+00:00,31.17,31.55,0.38,0.38,0.38,0.38,7,7
2025-08-07 08:00:00+00:00,28.48,33.76,5.28,5.28,5.28,5.28,8,8
2025-08-07 09:00:00+00:00,3.92,3.73,-0.19,-0.19,0.19,0.19,9,9
2025-08-07 10:00:00+00:00,31.95,35.55,3.6,3.6,3.6,3.6,10,10
2025-08-07 11:00:00+00:00,33.3,33.9,0.6,0.6,0.6,0.6,11,11
2025-08-07 12:00:00+00:00,36.16,37.7,1.54,1.54,1.54,1.54,12,12
2025-08-07 13:00:00+00:00,36.11,36.78,0.67,0.67,0.67,0.67,13,13
2025-08-07 14:00:00+00:00,37.23,39.85,2.62,2.62,2.62,2.62,14,14
2025-08-07 15:00:00+00:00,37.42,36.21,-1.21,-1.21,1.21,1.21,15,15
2025-08-07 16:00:00+00:00,45.78,43.82,-1.96,-1.96,1.96,1.96,16,16
2025-08-07 17:00:00+00:00,46.86,45.76,-1.1,-1.1,1.1,1.1,17,17
2025-08-07 18:00:00+00:00,44.98,45.73,0.75,0.75,0.75,0.75,18,18
2025-08-07 19:00:00+00:00,47.05,47.0,-0.05,-0.05,0.05,0.05,19,19
2025-08-07 20:00:00+00:00,47.57,49.85,2.28,2.28,2.28,2.28,20,20
2025-08-07 21:00:00+00:00,44.68,48.44,3.76,3.76,3.76,3.76,21,21
2025-08-07 22:00:00+00:00,45.35,43.41,-1.94,-1.94,1.94,1.94,22,22
2025-08-07 23:00:00+00:00,42.97,41.64,-1.33,-1.33,1.33,1.33,23,23
2025-08-08 00:00:00+00:00,42.78,39.69,-3.09,-3.09,3.09,3.09,0,0
2025-08-08 01:00:00+00:00,39.55,45.13,5.58,5.58,5.58,5.58,1,1
2025-08-08 02:00:00+00:00,34.75,36.01,1.26,1.26,1.26,1.26,2,2
2025-08-08 03:00:00+00:00,41.28,42.98,1.7,1.7,1.7,1.7,3,3
2025-08-08 04:00:00+00:00,36.94,34.09,-2.85,-2.85,2.85,2.85,4,4
2025-08-08 05:00:00+00:00,29.79,30.29,0.5,0.5,0.5,0.5,5,5
2025-08-08 06:00:00+00:00,30.83,32.6,1.77,1.77,1.77,1.77,6,6
2025-08-08 07:00:00+00:00,30.2,30.07,-0.13,-0.13,0.13,0.13,7,7
2025-08-08 08:00:00+00:00,31.79,34.98,3.19,3.19,3.19,3.19,8,8
2025-08-08 09:00:00+00:00,27.11,33.39,6.28,6.28,6.28,6.28,9,9
2025-08-08 10:00:00+00:00,32.88,31.01,-1.87,-1.87,1.87,1.87,10,10
2025-08-08 11:00:00+00:00,30.37,28.31,-2.06,-2.06,2.06,2.06,11,11
2025-08-08 12:00:00+00:00,30.47,28.78,-1.69,-1.69,1.69,1.69,12,12
2025-08-08 13:00:00+00:00,38.03,42.55,4.52,4.52,4.52,4.52,13,13
2025-08-08 14:00:00+00:00,42.04,45.15,3.11,3.11,3.11,3.11,14,14
2025-08-08 15:00:00+00:00,47.87,48.03,0.16,0.16,0.16,0.16,15,15
2025-08-08 16:00:00+00:00,40.81,41.4,0.59,0.59,0.59,0.59,16,16
2025-08-08 17:00:00+00:00,47.63,46.09,-1.54,-1.54,1.54,1.54,17,17
2025-08-08 18:00:00+00:00,46.45,49.18,2.73,2.73,2.73,2.73,18,18
2025-08-08 19:00:00+00:00,50.43,49.98,-0.45,-0.45,0.45,0.45,19,19
2025-08-08 20:00:00+00:00,45.14,44.99,-0.15,-0.15,0.15,0.15,20,20
2025-08-08 21:00:00+00:00,45.31,47.33,2.02,2.02,2.02,2.02,21,21
2025-08-08 22:00:00+00:00,45.53,45.56,0.03,0.03,0.03,0.03,22,22
2025-08-08 23:00:00+00:00,46.08,45.99,-0.09,-0.09,0.09,0.09,23,23
2025-08-09 00:00:00+00:00,38.29,38.82,0.53,0.53,0.53,0.53,0,0
2025-08-09 01:00:00+00:00,39.13,41.62,2.49,2.49,2.49,2.49,1,1
2025-08-09 02:00:00+00:00,37.46,42.08,4.62,4.62,4.62,4.62,2,2
2025-08-09 03:00:00+00:00,33.8,35.76,1.96,1.96,1.96,1.96,3,3
2025-08-09 04:00:00+00:00,33.94,36.45,2.51,2.51,2.51,2.51,4,4
2025-08-09 05:00:00+00:00,111.34,111.34,0.0,0.0,0.0,0.0,5,5
2025-08-09 06:00:00+00:00,23.19,21.92,-1.27,-1.27,1.27,1.27,6,6
2025-08-09 07:00:00+00:00,28.64,30.77,2.13,2.13,2.13,2.13,7,7
2025-08-09 08:00:00+00:00,23.38,24.31,0.93,0.93,0.93,0.93,8,8
2025-08-09 09:00:00+00:00,27.51,24.45,-3.06,-3.06,3.06,3.06,9,9
2025-08-09 10:00:00+00:00,30.17,29.85,-0.32,-0.32,0.32,0.32,10,10
2025-08-09 11:00:00+00:00,28.96,29.25,0.29,0.29,0.29,0.29,11,11
2025-08-09 12:00:00+00:00,26.15,25.37,-0.78,-0.78,0.78,0.78,12,12
2025-08-09 13:00:00+00:00,30.01,34.21,4.2,4.2,4.2,4.2,13,13
2025-08-09 14:00:00+00:00,38.2,39.9,1.7,1.7,1.7,1.7,14,14
2025-08-09 15:00:00+00:00,14.58,18.51,3.93,3.93,3.93,3.93,15,15
2025-08-09 16:00:00+00:00,40.09,41.25,1.16,1.16,1.16,1.16,16,16
2025-08-09 17:00:00+00:00,43.86,44.56,0.7,0.7,0.7,0.7,17,17
2025-08-09 18:00:00+00:00,45.29,43.45,-1.84,-1.84,1.84,1.84,18,18
2025-08-09 19:00:00+00:00,45.25,45.78,0.53,0.53,0.53,0.53,19,19
2025-08-09 20:00:00+00:00,44.37,44.9,0.53,0.53,0.53,0.53,20,20
2025-08-09 21:00:00+00:00,43.77,40.85,-2.92,-2.92,2.92,2.92,21,21
2025-08-09 22:00:00+00:00,16.87,16.02,-0.85,-0.85,0.85,0.85,22,22
2025-08-09 23:00:00+00:00,43.35,43.04,-0.31,-0.31,0.31,0.31,23,23
2025-08-10 00:00:00+00:00,39.33,40.86,1.53,1.53,1.53,1.53,0,0
2025-08-10 01:00:00+00:00,40.26,41.91,1.65,1.65,1.65,1.65,1,1
2025-08-10 02:00:00+00:00,10.25,9.3,-0.95,-0.95,0.95,0.95,2,2
2025-08-10 03:00:00+00:00,30.25,31.92,1.67,1.67,1.67,1.67,3,3
2025-08-10 04:00:00+00:00,28.07,28.11,0.04,0.04,0.04,0.04,4,4
2025-08-10 05:00:00+00:00,25.45,18.78,-6.67,-6.67,6.67,6.67,5,5
2025-08-10 06:00:00+00:00,25.63,24.92,-0.71,-0.71,0.71,0.71,6,6
2025-08-10 07:00:00+00:00,28.39,31.59,3.2,3.2,3.2,3.2,7,7
2025-08-10 08:00:00+00:00,22.96,19.26,-3.7,-3.7,3.7,3.7,8,8
2025-08-10 09:00:00+00:00,25.78,26.56,0.78,0.78,0.78,0.78,9,9
2025-08-10 10:00:00+00:00,24.67,29.13,4.46,4.46,4.46,4.46,10,10
2025-08-10 11:00:00+00:00,27.25,25.85,-1.4,-1.4,1.4,1.4,11,11
2025-08-10 12:00:00+00:00,26.19,26.7,0.51,0.51,0.51,0.51,12,12
2025-08-10 13:00:00+00:00,31.83,29.07,-2.76,-2.76,2.76,2.76,13,13
2025-08-10 14:00:00+00:00,34.49,39.06,4.57,4.57,4.57,4.57,14,14
2025-08-10 15:00:00+00:00,38.91,39.2,0.29,0.29,0.29,0.29,15,15
2025-08-10 16:00:00+00:00,13.65,14.27,0.62,0.62,0.62,0.62,16,16
2025-08-10 17:00:00+00:00,39.04,42.93,3.89,3.89,3.89,3.89,17,17
2025-08-10 18:00:00+00:00,46.34,48.49,2.15,2.15,2.15,2.15,18,18
2025-08-10 19:00:00+00:00,45.15,43.46,-1.69,-1.69,1.69,1.69,19,19
2025-08-10 20:00:00+00:00,45.47,44.35,-1.12,-1.12,1.12,1.12,20,20
2025-08-10 21:00:00+00:00,44.61,46.35,1.74,1.74,1.74,1.74,21,21
2025-08-10 22:00:00+00:00,42.34,41.28,-1.06,-1.06,1.06,1.06,22,22
2025-08-10 23:00:00+00:00,42.59,37.8,-4.79,-4.79,4.79,4.79,23,23
2025-08-11 00:00:00+00:00,45.24,45.61,0.37,0.37,0.37,0.37,0,0
2025-08-11 01:00:00+00:00,37.27,34.07,-3.2,-3.2,3.2,3.2,1,1
2025-08-11 02:00:00+00:00,37.7,42.24,4.54,4.54,4.54,4.54,2,2
2025-08-11 03:00:00+00:00,35.82,36.76,0.94,0.94,0.94,0.94,3,3
2025-08-11 04:00:00+00:00,34.69,32.93,-1.76,-1.76,1.76,1.76,4,4
2025-08-11 05:00:00+00:00,34.96,33.71,-1.25,-1.25,1.25,1.25,5,5
2025-08-11 06:00:00+00:00,28.46,24.24,-4.22,-4.22,4.22,4.22,6,6
2025-08-11 07:00:00+00:00,28.14,25.89,-2.25,-2.25,2.25,2.25,7,7
2025-08-11 08:00:00+00:00,27.77,30.81,3.04,3.04,3.04,3.04,8,8
2025-08-11 09:00:00+00:00,27.38,33.46,6.08,6.08,6.08,6.08,9,9
2025-08-11 10:00:00+00:00,29.52,31.84,2.32,2.32,2.32,2.32,10,10
2025-08-11 11:00:00+00:00,33.9,34.17,0.27,0.27,0.27,0.27,11,11
2025-08-11 12:00:00+00:00,31.41,30.83,-0.58,-0.58,0.58,0.58,12,12
2025-08-11 13:00:00+00:00,37.53,35.64,-1.89,-1.89,1.89,1.89,13,13
2025-08-11 14:00:00+00:00,34.79,40.44,5.65,5.65,5.65,5.65,14,14
2025-08-11 15:00:00+00:00,40.23,40.26,0.03,0.03,0.03,0.03,15,15
2025-08-11 16:00:00+00:00,43.22,49.01,5.79,5.79,5.79,5.79,16,16
2025-08-11 17:00:00+00:00,50.3,54.28,3.98,3.98,3.98,3.98,17,17
2025-08-11 18:00:00+00:00,121.17,117.32,-3.85,-3.85,3.85,3.85,18,18
2025-08-11 19:00:00+00:00,43.2,42.04,-1.16,-1.16,1.16,1.16,19,19
2025-08-11 20:00:00+00:00,44.05,42.88,-1.17,-1.17,1.17,1.17,20,20
2025-08-11 21:00:00+00:00,48.79,49.09,0.3,0.3,0.3,0.3,21,21
2025-08-11 22:00:00+00:00,49.24,49.59,0.35,0.35,0.35,0.35,22,22
2025-08-11 23:00:00+00:00,47.06,55.05,7.99,7.99,7.99,7.99,23,23
2025-08-12 00:00:00+00:00,44.54,42.35,-2.19,-2.19,2.19,2.19,0,0
2025-08-12 01:00:00+00:00,44.62,45.69,1.07,1.07,1.07,1.07,1,1
2025-08-12 02:00:00+00:00,37.77,39.81,2.04,2.04,2.04,2.04,2,2
2025-08-12 03:00:00+00:00,38.77,39.27,0.5,0.5,0.5,0.5,3,3
2025-08-12 04:00:00+00:00,30.04,30.82,0.78,0.78,0.78,0.78,4,4
2025-08-12 05:00:00+00:00,29.79,27.68,-2.11,-2.11,2.11,2.11,5,5
2025-08-12 06:00:00+00:00,25.94,26.71,0.77,0.77,0.77,0.77,6,6
2025-08-12 07:00:00+00:00,28.78,30.56,1.78,1.78,1.78,1.78,7,7
2025-08-12 08:00:00+00:00,29.01,30.33,1.32,1.32,1.32,1.32,8,8
2025-08-12 09:00:00+00:00,29.75,31.68,1.93,1.93,1.93,1.93,9,9
2025-08-12 10:00:00+00:00,30.62,34.65,4.03,4.03,4.03,4.03,10,10
2025-08-12 11:00:00+00:00,29.73,32.57,2.84,2.84,2.84,2.84,11,11
2025-08-12 12:00:00+00:00,33.65,34.33,0.68,0.68,0.68,0.68,12,12
2025-08-12 13:00:00+00:00,32.79,30.36,-2.43,-2.43,2.43,2.43,13,13
2025-08-12 14:00:00+00:00,42.53,41.53,-1.0,-1.0,1.0,1.0,14,14
2025-08-12 15:00:00+00:00,40.95,40.9,-0.05,-0.05,0.05,0.05,15,15
2025-08-12 16:00:00+00:00,42.9,44.03,1.13,1.13,1.13,1.13,16,16
2025-08-12 17:00:00+00:00,50.17,49.47,-0.7,-0.7,0.7,0.7,17,17
2025-08-12 18:00:00+00:00,44.68,42.84,-1.84,-1.84,1.84,1.84,18,18
2025-08-12 19:00:00+00:00,45.97,43.5,-2.47,-2.47,2.47,2.47,19,19
2025-08-12 20:00:00+00:00,46.38,42.75,-3.63,-3.63,3.63,3.63,20,20
2025-08-12 21:00:00+00:00,48.61,48.52,-0.09,-0.09,0.09,0.09,21,21
2025-08-12 22:00:00+00:00,48.86,45.69,-3.17,-3.17,3.17,3.17,22,22
2025-08-12 23:00:00+00:00,85.1,83.1,-2.0,-2.0,2.0,2.0,23,23
2025-08-13 00:00:00+00:00,50.63,50.15,-0.48,-0.48,0.48,0.48,0,0
2025-08-13 01:00:00+00:00,36.16,33.32,-2.84,-2.84,2.84,2.84,1,1
2025-08-13 02:00:00+00:00,40.72,42.17,1.45,1.45,1.45,1.45,2,2
2025-08-13 03:00:00+00:00,35.22,37.57,2.35,2.35,2.35,2.35,3,3
2025-08-13 04:00:00+00:00,32.73,31.86,-0.87,-0.87,0.87,0.87,4,4
2025-08-13 05:00:00+00:00,30.58,29.99,-0.59,-0.59,0.59,0.59,5,5
2025-08-13 06:00:00+00:00,28.26,30.1,1.84,1.84,1.84,1.84,6,6
2025-08-13 07:00:00+00:00,33.75,32.47,-1.28,-1.28,1.28,1.28,7,7
2025-08-13 08:00:00+00:00,31.3,29.84,-1.46,-1.46,1.46,1.46,8,8
2025-08-13 09:00:00+00:00,29.6,33.09,3.49,3.49,3.49,3.49,9,9
2025-08-13 10:00:00+00:00,33.91,36.62,2.71,2.71,2.71,2.71,10,10
2025-08-13 11:00:00+00:00,28.34,30.34,2.0,2.0,2.0,2.0,11,11
2025-08-13 12:00:00+00:00,30.87,33.68,2.81,2.81,2.81,2.81,12,12
2025-08-13 13:00:00+00:00,31.16,26.72,-4.44,-4.44,4.44,4.44,13,13
2025-08-13 14:00:00+00:00,37.45,41.33,3.88,3.88,3.88,3.88,14,14
2025-08-13 15:00:00+00:00,42.19,43.67,1.48,1.48,1.48,1.48,15,15
2025-08-13 16:00:00+00:00,44.45,47.48,3.03,3.03,3.03,3.03,16,16
2025-08-13 17:00:00+00:00,46.64,48.11,1.47,1.47,1.47,1.47,17,17
2025-08-13 18:00:00+00:00,44.33,44.95,0.62,0.62,0.62,0.62,18,18
2025-08-13 19:00:00+00:00,50.86,50.67,-0.19,-0.19,0.19,0.19,19,19
2025-08-13 20:00:00+00:00,49.8,51.22,1.42,1.42,1.42,1.42,20,20
2025-08-13 21:00:00+00:00,50.69,50.41,-0.28,-0.28,0.28,0.28,21,21
2025-08-13 22:00:00+00:00,43.13,45.8,2.67,2.67,2.67,2.67,22,22
2025-08-13 23:00:00+00:00,47.05,43.58,-3.47,-3.47,3.47,3.47,23,23
2025-08-14 00:00:00+00:00,41.3,40.45,-0.85,-0.85,0.85,0.85,0,0
2025-08-14 01:00:00+00:00,40.86,46.47,5.61,5.61,5.61,5.61,1,1
2025-08-14 02:00:00+00:00,40.61,39.54,-1.07,-1.07,1.07,1.07,2,2
2025-08-14 03:00:00+00:00,36.91,36.81,-0.1,-0.1,0.1,0.1,3,3
2025-08-14 04:00:00+00:00,32.14,30.43,-1.71,-1.71,1.71,1.71,4,4
2025-08-14 05:00:00+00:00,32.21,33.55,1.34,1.34,1.34,1.34,5,5
2025-08-14 06:00:00+00:00,26.78,25.44,-1.34,-1.34,1.34,1.34,6,6
2025-08-14 07:00:00+00:00,32.49,32.53,0.04,0.04,0.04,0.04,7,7
2025-08-14 08:00:00+00:00,28.76,31.38,2.62,2.62,2.62,2.62,8,8
2025-08-14 09:00:00+00:00,32.41,31.16,-1.25,-1.25,1.25,1.25,9,9
2025-08-14 10:00:00+00:00,29.29,31.76,2.47,2.47,2.47,2.47,10,10
2025-08-14 11:00:00+00:00,149.64,152.2,2.56,2.56,2.56,2.56,11,11
2025-08-14 12:00:00+00:00,32.36,35.5,3.14,3.14,3.14,3.14,12,12
2025-08-14 13:00:00+00:00,38.87,39.72,0.85,0.85,0.85,0.85,13,13
2025-08-14 14:00:00+00:00,37.5,46.1,8.6,8.6,8.6,8.6,14,14
2025-08-14 15:00:00+00:00,43.47,46.61,3.14,3.14,3.14,3.14,15,15
2025-08-14 16:00:00+00:00,43.31,44.62,1.31,1.31,1.31,1.31,16,16
2025-08-14 17:00:00+00:00,41.4,39.71,-1.69,-1.69,1.69,1.69,17,17
2025-08-14 18:00:00+00:00,46.5,46.76,0.26,0.26,0.26,0.26,18,18
2025-08-14 19:00:00+00:00,45.98,50.05,4.07,4.07,4.07,4.07,19,19
2025-08-14 20:00:00+00:00,49.35,54.12,4.77,4.77,4.77,4.77,20,20
2025-08-14 21:00:00+00:00,45.95,50.15,4.2,4.2,4.2,4.2,21,21
2025-08-14 22:00:00+00:00,50.25,52.71,2.46,2.46,2.46,2.46,22,22
2025-08-14 23:00:00+00:00,46.11,43.47,-2.64,-2.64,2.64,2.64,23,23
2025-08-15 00:00:00+00:00,43.9,45.62,1.72,1.72,1.72,1.72,0,0
2025-08-15 01:00:00+00:00,43.57,40.97,-2.6,-2.6,2.6,2.6,1,1
2025-08-15 02:00:00+00:00,41.75,38.53,-3.22,-3.22,3.22,3.22,2,2
2025-08-15 03:00:00+00:00,36.7,37.8,1.1,1.1,1.1,1.1,3,3
2025-08-15 04:00:00+00:00,32.41,34.22,1.81,1.81,1.81,1.81,4,4
2025-08-15 05:00:00+00:00,27.84,30.6,2.76,2.76,2.76,2.76,5,5
2025-08-15 06:00:00+00:00,28.97,30.71,1.74,1.74,1.74,1.74,6,6
2025-08-15 07:00:00+00:00,28.14,29.97,1.83,1.83,1.83,1.83,7,7
2025-08-15 08:00:00+00:00,29.61,27.65,-1.96,-1.96,1.96,1.96,8,8
2025-08-15 09:00:00+00:00,28.82,29.06,0.24,0.24,0.24,0.24,9,9
2025-08-15 10:00:00+00:00,32.4,29.13,-3.27,-3.27,3.27,3.27,10,10
2025-08-15 11:00:00+00:00,30.74,26.23,-4.51,-4.51,4.51,4.51,11,11
2025-08-15 12:00:00+00:00,34.2,36.55,2.35,2.35,2.35,2.35,12,12
2025-08-15 13:00:00+00:00,39.71,38.33,-1.38,-1.38,1.38,1.38,13,13
2025-08-15 14:00:00+00:00,40.2,42.88,2.68,2.68,2.68,2.68,14,14
2025-08-15 15:00:00+00:00,41.78,45.05,3.27,3.27,3.27,3.27,15,15
2025-08-15 16:00:00+00:00,42.84,41.79,-1.05,-1.05,1.05,1.05,16,16
2025-08-15 17:00:00+00:00,44.83,46.81,1.98,1.98,1.98,1.98,17,17
2025-08-15 18:00:00+00:00,45.88,44.73,-1.15,-1.15,1.15,1.15,18,18
2025-08-15 19:00:00+00:00,47.65,43.54,-4.11,-4.11,4.11,4.11,19,19
2025-08-15 20:00:00+00:00,51.23,52.04,0.81,0.81,0.81,0.81,20,20
2025-08-15 21:00:00+00:00,48.45,47.77,-0.68,-0.68,0.68,0.68,21,21
2025-08-15 22:00:00+00:00,44.63,44.03,-0.6,-0.6,0.6,0.6,22,22
2025-08-15 23:00:00+00:00,50.83,56.27,5.44,5.44,5.44,5.44,23,23
2025-08-16 00:00:00+00:00,41.21,37.9,-3.31,-3.31,3.31,3.31,0,0
2025-08-16 01:00:00+00:00,34.48,35.94,1.46,1.46,1.46,1.46,1,1
2025-08-16 02:00:00+00:00,34.31,32.32,-1.99,-1.99,1.99,1.99,2,2
2025-08-16 03:00:00+00:00,33.1,35.87,2.77,2.77,2.77,2.77,3,3
2025-08-16 04:00:00+00:00,34.67,35.92,1.25,1.25,1.25,1.25,4,4
2025-08-16 05:00:00+00:00,25.57,27.02,1.45,1.45,1.45,1.45,5,5
2025-08-16 06:00:00+00:00,29.19,27.33,-1.86,-1.86,1.86,1.86,6,6
